Custom SKU,Description,Brand,Manufacturer SKU,UPC,MSRP,Cost
453264-05,IXS RACE DH JSY RED-WHT YTH-SM,IXS,4735108580021KS,7613019252693,67.99,36.25
453264-06,IXS RACE DH JSY RED-WHT YTH-MD,IXS,4735108580021KM,7613019252709,67.99,36.25
453264-07,IXS RACE DH JSY RED-WHT YTH-LG,IXS,4735108580021KL,7613019252716,67.99,36.25
453264-08,IXS RACE DH JSY RED-WHT YTH-XL,IXS,4735108580021KXL,7613019252723,67.99,36.25
453270-01,IXS TRGGR RACE SHRT BLK YTH SM,IXS,4735100781003KS,7630053194079,119.99,67.5
453270-02,IXS TRGGR RACE SHRT BLK YTH MD,IXS,4735100781003KM,7630053194062,119.99,67.5
453270-03,IXS TRGGR RACE SHRT BLK YTH LG,IXS,4735100781003KL,7630053194055,119.99,67.5
453270-04,IXS TRGGR RACE SHRT BLK YTH XL,IXS,4735100781003KXL,7630053194086,119.99,67.5
453271-01,IXS TRGGR RACE PANT BLK YTH SM,IXS,4735100791003KS,7630053194154,139.99,77.5
453271-02,IXS TRGGR RACE PANT BLK YTH MD,IXS,4735100791003KM,7630053194147,139.99,77.5
453271-03,IXS TRGGR RACE PANT BLK YTH LG,IXS,4735100791003KL,7630053194130,139.99,77.5
453271-04,IXS TRGGR RACE PANT BLK YTH XL,IXS,4735100791003KXL,7630053194161,139.99,77.5
453355-01,IXS BRAND TEE 6.1 BLK MNS SM,IXS,4735106030003S,7610639930796,39.99,22.5
453355-02,IXS BRAND TEE 6.1 BLK MNS MD,IXS,4735106030003M,7610639930802,39.99,22.5
453355-03,IXS BRAND TEE 6.1 BLK MNS LG,IXS,4735106030003L,7610639930819,39.99,22.5
453355-04,IXS BRAND TEE 6.1 BLK MNS XL,IXS,4735106030003XL,7610639930826,39.99,22.5
453355-05,IXS BRAND TEE 6.1 BLK MNS XX,IXS,4735106030003XXL,7610639930833,39.99,22.5
453355-11,IXS BRAND-T 6.1 TURF MNS SM,IXS,4735106030804S,7613019178429,39.99,22.5
453355-12,IXS BRAND-T 6.1 TURF MNS MD,IXS,4735106030804M,7613019178436,39.99,22.5
453355-21,IXS BRAND TEE OCEAN MENS SM,IXS,4735106030050M,7630053188245,39.99,22.5
453355-22,IXS BRAND TEE OCEAN MENS MED,IXS,4735106030050L,7630053188252,39.99,22.5
453355-23,IXS BRAND TEE OCEAN MENS LRG,IXS,4735106030050XL,7630053188269,39.99,22.5
453355-24,IXS BRAND TEE OCEAN MENS XL,IXS,4735106030050XXL,7630053188276,39.99,22.5
453356-01,IXS GETOUTPLAY TEE MARINE M-SM,IXS,4735106032047S,7630053187859,39.99,22.5
453356-02,IXS GETOUTPLAY TEE MARINE M-MD,IXS,4735106032047M,7630053187866,39.99,22.5
453356-03,IXS GETOUTPLAY TEE MARINE M-LG,IXS,4735106032047L,7630053187873,39.99,22.5
453356-04,IXS GETOUTPLAY TEE MARINE M-XL,IXS,4735106032047XL,7630053187880,39.99,22.5
453356-05,IXS GETOUTPLAY TEE MARINE M-XX,IXS,4735106032047XXL,7630053187897,39.99,22.5
453356-06,IXS GETOUTPLAY TEE GRAPH M-SM,IXS,4735106032130S,7630053189143,39.99,22.5
453356-07,IXS GETOUTPLAY TEE GRAPH M-MD,IXS,4735106032130M,7630053189136,39.99,22.5
453356-08,IXS GETOUTPLAY TEE GRAPH M-LG,IXS,4735106032130L,7630053189129,39.99,22.5
453356-09,IXS GETOUTPLAY TEE GRAPH M-XL,IXS,4735106032130XL,7630053189150,39.99,22.5
453356-10,IXS GETOUTPLAY TEE GRAPH M-XX,IXS,4735106032130XXL,7630053189174,39.99,22.5
453357-01,IXS RIDE-RACE TEE BLACK M-SM,IXS,4735106031003S,7630053187750,39.99,22.5
453357-02,IXS RIDE-RACE TEE BLACK M-MD,IXS,4735106031003M,7630053187743,39.99,22.5
453357-03,IXS RIDE-RACE TEE BLACK M-LG,IXS,4735106031003L,7630053187736,39.99,22.5
453357-04,IXS RIDE-RACE TEE BLACK M-XL,IXS,4735106031003XL,7630053187767,39.99,22.5
453357-05,IXS RIDE-RACE TEE BLACK M-XX,IXS,4735106031003XXL,7630053187781,39.99,22.5
453365-01,IXS BRAND HOODY 6.1 BLK MNS SM,IXS,4735106040003S,7610639930895,99.99,57.5
453365-02,IXS BRAND HOODY 6.1 BLK MNS MD,IXS,4735106040003M,7610639930901,99.99,57.5
453365-03,IXS BRAND HOODY 6.1 BLK MNS LG,IXS,4735106040003L,7610639930918,99.99,57.5
453365-04,IXS BRAND HOODY 6.1 BLK MNS XL,IXS,4735106040003XL,7610639930925,99.99,57.5
453365-05,IXS BRAND HOODY 6.1 BLK MNS XX,IXS,4735106040003XXL,7610639930932,99.99,57.5
453365-11,IXS BRAND HOODY GREY MENS SM,IXS,4735106040009S,7630053127640,99.99,57.5
453365-12,IXS BRAND HOODY GREY MENS MD,IXS,4735106040009M,7630053127657,99.99,57.5
453365-13,IXS BRAND HOODY GREY MENS LG,IXS,4735106040009L,7630053127664,99.99,57.5
453365-14,IXS BRAND HOODY GREY MENS XL,IXS,4735106040009XL,7630053127671,99.99,57.5
453365-15,IXS BRAND HOODY GREY MENS XXL,IXS,4735106040009XXL,7630053127688,99.99,57.5
453367-01,IXS ESC L/S FLANNL BLK MENS SM,IXS,473510870003S,7613019249495,112.99,65
453367-02,IXS ESC L/S FLANNL BLK MENS MD,IXS,473510870003M,7613019249501,112.99,65
453367-03,IXS ESC L/S FLANNL BLK MENS LG,IXS,473510870003L,7613019249518,112.99,65
453367-04,IXS ESC L/S FLANNL BLK MENS XL,IXS,473510870003XL,7613019249525,112.99,65
453367-05,IXS ESC L/S FLANNL BLK MENS XX,IXS,473510870003XXL,7613019249532,112.99,65
453377-01,IXS ESC L/S FLANNL CELS WMN XS,IXS,473510807504734,7613019249600,112.99,65
453381-01,IXS BRAND HDY ANTH-AUB WMNS XS,IXS,473510604815134,7613358307344,99.99,57.5
453381-02,IXS BRAND HDY ANTH-AUB WMNS SM,IXS,473510604815136,7613358307351,99.99,57.5
453381-03,IXS BRAND HDY ANTH-AUB WMNS MD,IXS,473510604815138,7613358307368,99.99,57.5
453381-04,IXS BRAND HDY ANTH-AUB WMNS LG,IXS,473510604815140,7613358307375,99.99,57.5
453381-05,IXS BRAND HDY ANTH-AUB WMNS XL,IXS,473510604815142,7613358307382,99.99,57.5
453385-01,IXS BRAND-T MARN-CELST WMNS XS,IXS,473510603304734,7613019257339,39.99,22.5
453385-02,IXS BRAND-T MARN-CELST WMNS SM,IXS,473510603304736,7613019257346,39.99,22.5
453385-03,IXS BRAND-T MARN-CELST WMNS MD,IXS,473510603304738,7613019257353,39.99,22.5
453385-04,IXS BRAND-T MARN-CELST WMNS LG,IXS,473510603304740,7613019257360,39.99,22.5
453385-05,IXS BRAND-T MARN-CELST WMNS XL,IXS,473510603304742,7613019257377,39.99,22.5
453385-06,IXS BRAND-T BLK-AUBRGN WMNS XS,IXS,473510603315134,7613019257391,39.99,22.5
453385-07,IXS BRAND-T BLK-AUBRGN WMNS SM,IXS,473510603315136,7613019257407,39.99,22.5
453385-08,IXS BRAND-T BLK-AUBRGN WMNS MD,IXS,473510603315138,7613019257414,39.99,22.5
453385-09,IXS BRAND-T BLK-AUBRGN WMNS LG,IXS,473510603315140,7613019257421,39.99,22.5
453385-10,IXS BRAND-T BLK-AUBRGN WMNS XL,IXS,473510603315142,7613019257438,39.99,22.5
453386-01,IXS PLYGROUND TEE ANTHRCT W XS,IXS,473510603713034,7630053189242,39.99,22.5
453386-02,IXS PLYGROUND TEE ANTHRCT W SM,IXS,473510603713036,7630053189259,39.99,22.5
453386-03,IXS PLYGROUND TEE ANTHRCT W MD,IXS,473510603713038,7630053189266,39.99,22.5
453386-04,IXS PLYGROUND TEE ANTHRCT W LG,IXS,473510603713040,7630053189273,39.99,22.5
453386-05,IXS PLYGROUND TEE ANTHRCT W XL,IXS,473510603713042,7630053189280,39.99,22.5
453397-01,IXS BASC SNAP-BACK HAT BLK O/S,IXS,4735106988003OS,7613019153808,41.99,23.25
453397-02,IXS BASC SNAP-BACK HAT OLV O/S,IXS,4735106988171OS,7613019178269,41.99,23.25
453397-03,IXS BASC SNP-BK HAT LT.BLU O/S,IXS,4735106988054OS,7613019178252,41.99,23.25
453397-04,IXS BASC SNP-BK HAT CAMEL O/S,IXS,4735106988803OS,7630053199753,41.99,23.25
453398-04,IXS 7.1-SOCKS 3-PK SM (36-39),IXS,4735108050000S,7613019252396,54.99,31.75
453398-05,IXS 7.1-SOCKS 3-PK MD (40-42),IXS,4735108050000M,7613019252402,54.99,31.75
453398-06,IXS 7.1-SOCKS 3-PK LG (43-46),IXS,4735108050000L,7613019252419,54.99,31.75
453398-07,IXS TRIPLT SOCKS 3PK SM 36-39,IXS,4735108050999S,7630053199678,54.99,31.75
453398-08,IXS TRIPLT SOCKS 3PK MD 40-42,IXS,4735108050999M,7630053199661,54.99,31.75
453398-09,IXS TRIPLT SOCKS 3PK LG 43-46,IXS,4735108050999L,7630053199654,54.99,31.75
453450-01,IXS CLEAVR P-JCKT BLK MNS XS/S,IXS,4825103100003XSS,7610639715423,399.99,237.5
453450-02,IXS CLEAVR P-JCKT BLK MNS M/L,IXS,4825103100003ML,7610639715430,399.99,237.5
453450-03,IXS CLEAVR P-JCKT BLK MNS L/XL,IXS,4825103100003LXL,7610639715447,399.99,237.5
453451-01,IXS CLEAVR P-VEST BLK MNS XS/S,IXS,4825103110003XSS,7610639815000,249.99,131.25
453451-02,IXS CLEAVR P-VEST BLK MNS M/L,IXS,4825103110003ML,7610639815017,249.99,131.25
453451-03,IXS CLEAVR P-VEST BLK MNS L/XL,IXS,4825103110003LXL,7610639815024,249.99,131.25
453471-01,IXS TRGGR PRTCT L/S JSY YTH-SM,IXS,4825106895006KS,7613019264351,299.99,160
453471-02,IXS TRGGR PRTCT L/S JSY YTH-MD,IXS,4825106895009KM,7613019264368,299.99,160
453471-03,IXS TRGGR PRTCT L/S JSY YTH-LG,IXS,4825106895009KL,7613019264375,299.99,160
453471-04,IXS TRGGR PRTCT L/S JSY X-SMLL,IXS,4825106895009XSS,7613019264382,299.99,160
453471-05,IXS TRGGR PRTCT L/S JSY SMALL,IXS,4825106895009SM,7613019264399,299.99,160
453471-06,IXS TRGGR PRTCT L/S JSY MED,IXS,4825106895009ML,7613019264405,299.99,160
453471-07,IXS TRGGR PRTCT L/S JSY LARGE,IXS,4825106895009LXL,7613019264412,299.99,160
453471-08,IXS TRGGR PRTCT L/S JSY X-LRG,IXS,4825106895009XXL,7613019264429,299.99,160
453472-01,IXS CARVE PRTCT JRSY GRY YTH-S,IXS,4825106900009KS,7613019180279,249.99,132.5
453472-02,IXS CARVE PRTCT JRSY GRY YTH-M,IXS,4825106900009KM,7613019171192,249.99,132.5
453472-03,IXS CARVE PRTCT JRSY GRY YTH-L,IXS,4825106900009KL,7613019171208,249.99,132.5
453472-04,IXS CARVE PRTCT JRSY GRY XS/SM,IXS,4825106900009XSS,7613019171215,249.99,132.5
453472-05,IXS CARVE PRTCT JRSY GRY S/M,IXS,4825106900009SM,7613019171222,249.99,132.5
453472-06,IXS CARVE PRTCT JRSY GRY M/L,IXS,4825106900009ML,7613019171239,249.99,132.5
453472-07,IXS CARVE PRTCT JRSY GRY L/XL,IXS,4825106900009LXL,7613019171246,249.99,132.5
453472-08,IXS CARVE PRTCT JRSY GRY XXL,IXS,4825106900009XXL,7613019171253,249.99,132.5
453474-01,IXS FLOW PRTCT VEST GRY YTH-S,IXS,4825106905009KS,7613019180286,219.99,116.25
453474-02,IXS FLOW PRTCT VEST GRY YTH-M,IXS,4825106905009KM,7613019171260,219.99,116.25
453474-03,IXS FLOW PRTCT VEST GRY YTH-L,IXS,4825106905009KL,7613019171277,219.99,116.25
453474-04,IXS FLOW PRTCT VEST GRY XS/SM,IXS,4825106905009XSS,7613019171284,219.99,116.25
453474-05,IXS FLOW PRTCT VEST GRY S/M,IXS,4825106905009SM,7613019171291,219.99,116.25
453474-06,IXS FLOW PRTCT VEST GRY M/L,IXS,4825106905009ML,7613019171307,219.99,116.25
453474-07,IXS FLOW PRTCT VEST GRY L/XL,IXS,4825106905009LXL,7613019171314,219.99,116.25
453474-08,IXS FLOW PRTCT VEST GRY XXL,IXS,4825106905009XXL,7613019171321,219.99,116.25
453476-01,IXS HACK PRTCT SHORT GRY YTH-S,IXS,4825106910009KS,7613019171338,119.99,62.5
453476-02,IXS HACK PRTCT SHORT GRY YTH-M,IXS,4825106910009KM,7613019171345,119.99,62.5
453476-03,IXS HACK PRTCT SHORT GRY YTH-L,IXS,4825106910009KL,7613019171352,119.99,62.5
453476-04,IXS HACK PRTCT SHORT GRY XS/SM,IXS,4825106910009XS,7613019171369,119.99,62.5
453476-05,IXS HACK PRTCT SHORT GRY S/M,IXS,4825106910009S,7613019171376,119.99,62.5
453476-06,IXS HACK PRTCT SHORT GRY M/L,IXS,4825106910009M,7613019171383,119.99,62.5
453476-07,IXS HACK PRTCT SHORT GRY L/XL,IXS,4825106910009L,7613019171390,119.99,62.5
453476-08,IXS HACK PRTCT SHORT GRY XXL,IXS,4825106910009XL,7613019171406,119.99,62.5
453500-05,IXS CLEAVR KNEE-SHIN BLK SM,IXS,4825103500003S,7610639715560,164.99,82.5
453500-06,IXS CLEAVR KNEE-SHIN BLK MD,IXS,4825103500003M,7610639715577,164.99,82.5
453500-07,IXS CLEAVR KNEE-SHIN BLK LG,IXS,4825103500003L,7610639715584,164.99,82.5
453500-08,IXS CLEAVR KNEE-SHIN BLK XL,IXS,4825103500003XL,7610639715591,164.99,82.5
453502-05,IXS MALLET KNEE-SHIN BLK SM,IXS,4825104500003S,7610639814850,149.99,75
453502-06,IXS MALLET KNEE-SHIN BLK MD,IXS,4825104500003M,7610639814867,149.99,75
453502-07,IXS MALLET KNEE-SHIN BLK LG,IXS,4825104500003L,7610639814874,149.99,75
453502-08,IXS MALLET KNEE-SHIN BLK XL,IXS,4825104500003XL,7610639814881,149.99,75
453504-01,IXS DAGGER KNEE BLK SM,IXS,4825103605003S,7610639715645,142.99,71.25
453504-02,IXS DAGGER KNEE BLK MD,IXS,4825103605003M,7610639715652,142.99,71.25
453504-03,IXS DAGGER KNEE BLK LG,IXS,4825103605003L,7610639715669,142.99,71.25
453504-04,IXS DAGGER KNEE BLK XL,IXS,4825103605003XL,7610639715676,142.99,71.25
453508-01,IXS TRIGGER KNEE PAD GRY SMALL,IXS,4825109610009S,7613017969029,182.99,91.25
453508-02,IXS TRIGGER KNEE PAD GRY MED,IXS,4825109610009M,7613017969012,182.99,91.25
453508-03,IXS TRIGGER KNEE PAD GRY LARGE,IXS,4825109610009L,7613017969005,182.99,91.25
453508-04,IXS TRIGGER KNEE PAD GRY X-LRG,IXS,4825109610009XL,7613017969036,182.99,91.25
453508-05,IXS TRIGGER KNEE PAD GRY XXL,IXS,4825109610009XX,7630053157517,182.99,91.25
453512-11,IXS CARVE EVO+ ELBW PAD YTH-SM,IXS,4825106614009KS,7613019264665,117.99,58.75
453512-12,IXS CARVE EVO+ ELBW PAD YTH-MD,IXS,4825106614009KM,7613019264672,117.99,58.75
453512-13,IXS CARVE EVO+ ELBW PAD YTH-LG,IXS,4825106614009KL,7613019264689,117.99,58.75
453512-14,IXS CARVE EVO+ ELBW PAD X-SMLL,IXS,4825106614009XS,7613019264696,122.99,61.25
453512-15,IXS CARVE EVO+ ELBW PAD SMALL,IXS,4825106614009S,7613019264702,122.99,61.25
453512-16,IXS CARVE EVO+ ELBW PAD MED,IXS,4825106614009M,7613019264719,122.99,61.25
453512-17,IXS CARVE EVO+ ELBW PAD LARGE,IXS,4825106614009L,7613019264726,122.99,61.25
453512-18,IXS CARVE EVO+ ELBW PAD X-LRG,IXS,4825106614009XL,7613019264733,122.99,61.25
453513-11,IXS CARVE EVO+ KNEE PAD YTH-SM,IXS,4825106616009KS,7613019264740,137.99,68.75
453513-12,IXS CARVE EVO+ KNEE PAD YTH-MD,IXS,4825106616009KM,7613019264757,137.99,68.75
453513-13,IXS CARVE EVO+ KNEE PAD YTH-LG,IXS,4825106616009KL,7613019264764,137.99,68.75
453513-14,IXS CARVE EVO+ KNEE PAD X-SMLL,IXS,482510661600PXS,7613019264917,142.99,71.25
453513-15,IXS CARVE EVO+ KNEE PAD SMALL,IXS,4825106616009S,7613019264313,142.99,71.25
453513-16,IXS CARVE EVO+ KNEE PAD MED,IXS,4825106616009M,7613019264320,142.99,71.25
453513-17,IXS CARVE EVO+ KNEE PAD LARGE,IXS,4825106616009L,7613019264337,142.99,71.25
453513-18,IXS CARVE EVO+ KNEE PAD X-LRG,IXS,4825106616009XL,7613019264344,142.99,71.25
453513-19,IXS CARVE EVO+ KNEE PAD XXL,IXS,4825106616009XX,7630053164911,142.99,71.25
453514-15,IXS FLOW EVO+ ELBW PAD GRY SM,IXS,4825106619009S,7613019264474,107.99,53.75
453514-16,IXS FLOW EVO+ ELBW PAD GRY MED,IXS,4825106619009M,7613019264481,107.99,53.75
453514-17,IXS FLOW EVO+ ELBW PAD GRY LRG,IXS,4825106619009L,7613019264498,107.99,53.75
453514-18,IXS FLOW EVO+ ELBW PAD GRY XL,IXS,4825106619009XL,7613019264504,107.99,53.75
453515-15,IXS FLOW EVO+ KNEE PAD GRY SM,IXS,4825106618009S,7613019264436,117.99,58.75
453515-16,IXS FLOW EVO+ KNEE PAD GRY MED,IXS,4825106618009M,7613019264443,117.99,58.75
453515-17,IXS FLOW EVO+ KNEE PAD GRY LRG,IXS,4825106618009L,7613019264450,117.99,58.75
453515-18,IXS FLOW EVO+ KNEE PAD GRY XL,IXS,4825106618009XL,7613019264467,117.99,58.75
453515-20,IXS FLOW EVO+ KNEE PD GRY XXL,IXS,4825106618009XX,7630053157548,117.99,58.75
453516-01,IXS FLOW ZIP KNEE PAD GRY SM,IXS,4825106617009S,7613019264511,142.99,71.25
453516-02,IXS FLOW ZIP KNEE PAD GRY MED,IXS,4825106617009M,7613019264528,142.99,71.25
453516-03,IXS FLOW ZIP KNEE PAD GRY LRG,IXS,4825106617009L,7613019264535,142.99,71.25
453516-04,IXS FLOW ZIP KNEE PAD GRY XL,IXS,4825106617009XL,7613019264542,142.99,71.25
453516-05,IXS FLOW ZIP KNEE PAD GRY XXL,IXS,4825106617009XX,7630053164904,142.99,71.25
453518-01,IXS HACK EVO ELBOW BLK YTH SM,IXS,4825103630003KS,7610639916127,77.99,38.75
453518-02,IXS HACK EVO ELBOW BLK YTH MD,IXS,4825103630003KM,7610639916134,77.99,38.75
453518-03,IXS HACK EVO ELBOW BLK YTH LG,IXS,4825103630003KL,7610639916158,77.99,38.75
453518-04,IXS HACK EVO ELBOW BLK MNS XS,IXS,4825103630003XS,7610639916141,82.99,41.25
453518-05,IXS HACK EVO ELBOW BLK MNS SM,IXS,4825103630003S,7610639893572,82.99,41.25
453518-06,IXS HACK EVO ELBOW BLK MNS MD,IXS,4825103630003M,7610639893589,82.99,41.25
453518-07,IXS HACK EVO ELBOW BLK MNS LG,IXS,4825103630003L,7610639893596,82.99,41.25
453518-08,IXS HACK EVO ELBOW BLK MNS XL,IXS,4825103630003XL,7610639919722,82.99,41.25
453519-01,IXS HACK EVO KNEE BLK YTH SM,IXS,4825103635003KS,7610639916172,87.99,43.75
453519-02,IXS HACK EVO KNEE BLK YTH MD,IXS,4825103635003KM,7610639916165,87.99,43.75
453519-03,IXS HACK EVO KNEE BLK YTH LG,IXS,4825103635003KL,7610639916189,87.99,43.75
453519-04,IXS HACK EVO KNEE BLK MNS XS,IXS,4825103635003XS,7610639916196,92.99,46.25
453519-05,IXS HACK EVO KNEE BLK MNS SM,IXS,4825103635003S,7610639893619,92.99,46.25
453519-06,IXS HACK EVO KNEE BLK MNS MD,IXS,4825103635003M,7610639893626,92.99,46.25
453519-07,IXS HACK EVO KNEE BLK MNS LG,IXS,4825103635003L,7610639893633,92.99,46.5
453519-08,IXS HACK EVO KNEE BLK MNS XL,IXS,4825103635003XL,7610639893640,92.99,46.25
453523-01,IXS ASSLT KNEE-SHIN BK MNS XS*,IXS,4825108855003XS,7610639375665,92.99,46.25
453523-02,IXS ASSLT KNEE-SHIN BK MNS SM*,IXS,4825108855003S,7610639375672,92.99,46.25
453523-03,IXS ASSLT KNEE-SHIN BK MNS MD*,IXS,4825109001003M,7610639375689,92.99,46.25
453523-04,IXS ASSLT KNEE-SHIN BK MNS LG*,IXS,4825109001003L,7610639375696,92.99,46.25
453523-05,IXS ASSLT KNEE-SHIN BK MNS XL*,IXS,4825109001003XL,7610639375702,92.99,46.25
453525-01,IXS HMMR EVO UPPER BODY BK XSS,IXS,4825109010003SM,7630053189099,199.99,110
453525-02,IXS HMMR EVO UPPER BODY BK SM,IXS,4825109010003SM,7630053189082,199.99,110
453525-03,IXS HMMR EVO UPPER BODY BK ML,IXS,4825109010003ML,7630053189075,199.99,110
453525-04,IXS HMMR EVO UPPER BODY BK LXL,IXS,4825109010003LXL,7630053189068,199.99,110
453526-11,IXS HMMR ELBOW PAD BLK MNS XS,IXS,4825109004003XS,7630053186388,57.99,28.75
453526-12,IXS HMMR ELBOW PAD BLK MNS SM,IXS,4825109004003S,7630053186470,57.99,28.75
453526-13,IXS HMMR ELBOW PAD BLK MNS MD,IXS,4825109004003M,7630053186463,57.99,28.75
453526-14,IXS HMMR ELBOW PAD BLK MNS LG,IXS,4825109004003L,7630053186456,57.99,28.75
453526-15,IXS HMMR ELBOW PAD BLK MNS XL,IXS,4825109004003XL,7630053186487,57.99,28.75
453527-13,IXS HMMR KNEE-SHIN BLK MNS XS,IXS,4825109003003XS,7630053186357,77.99,38.75
453527-14,IXS HMMR KNEE-SHIN BLK MNS SM,IXS,4825109003003S,7630053186432,77.99,38.75
453527-15,IXS HMMR KNEE-SHIN BLK MNS MD,IXS,4825109003003M,7630053186425,77.99,38.75
453527-16,IXS HMMR KNEE-SHIN BLK MNS LG,IXS,4825109003003L,7630053186418,77.99,38.75
453527-17,IXS HMMR KNEE-SHIN BLK MNS XL,IXS,4825109003003XL,7630053186449,77.99,38.75
453530-03,FREERIDER PRO NIGHT NAVY 6.0,FIVE TEN,BC0640 6,191529099399,220,123
453530-04,FREERIDER PRO NIGHT NAVY 6.5,FIVE TEN,BC0640 6-,191529099368,220,123
453530-05,FREERIDER PRO NIGHT NAVY 7.0,FIVE TEN,BC0640 7,191529099306,220,123
453530-06,FREERIDER PRO NIGHT NAVY 7.5,FIVE TEN,BC0640 7-,191529099290,220,123
453530-07,FREERIDER PRO NIGHT NAVY 8.0,FIVE TEN,BC0640 8,191529099443,220,123
453530-08,FREERIDER PRO NIGHT NAVY 8.5,FIVE TEN,BC0640 8-,191529099429,220,123
453530-09,FREERIDER PRO NIGHT NAVY 9.0,FIVE TEN,BC0640 9,191529099344,220,123
453530-10,FREERIDER PRO NIGHT NAVY 9.5,FIVE TEN,BC0640 9-,191529099351,220,123
453530-11,FREERIDER PRO NIGHT NAVY 10.0,FIVE TEN,BC0640 10,191529099320,220,123
453530-12,FREERIDER PRO NIGHT NAVY 10.5,FIVE TEN,BC0640 10-,191529099436,220,123
453530-13,FREERIDER PRO NIGHT NAVY 11.0,FIVE TEN,BC0640 11,191529099382,220,123
453530-14,FREERIDER PRO NIGHT NAVY 11.5,FIVE TEN,BC0640 11-,191529099405,220,123
453530-15,FREERIDER PRO NIGHT NAVY 12.0,FIVE TEN,BC0640 12,191529099412,220,123
453530-16,FREERIDER PRO NIGHT NAVY 13.0,FIVE TEN,BC0640 13,191529099337,220,123
453532-01,FREERIDER PRO BLACK/RED 5.0,FIVE TEN,BC0638 5,612558263587,200,123
453533-03,FREERIDER PRO OLIVE/CARGO 6.0,FIVE TEN,BC0639 6,191529103638,220,123
453533-04,FREERIDER PRO OLIVE/CARGO 6.5,FIVE TEN,BC0639 6-,191529103652,220,123
453533-05,FREERIDER PRO OLIVE/CARGO 7.0,FIVE TEN,BC0639 7,191529103683,220,123
453533-06,FREERIDER PRO OLIVE/CARGO 7.5,FIVE TEN,BC0639 7-,191529103713,220,123
453533-07,FREERIDER PRO OLIVE/CARGO 8.0,FIVE TEN,BC0639 8,191529103751,220,123
453533-08,FREERIDER PRO OLIVE/CARGO 8.5,FIVE TEN,BC0639 8-,191529099474,220,123
453533-09,FREERIDER PRO OLIVE/CARGO 9.0,FIVE TEN,BC0639 9,191529103645,220,123
453533-10,FREERIDER PRO OLIVE/CARGO 9.5,FIVE TEN,BC0639 9-,191529103676,220,123
453533-11,FREERIDER PRO OLIVE/CARGO 10.0,FIVE TEN,BC0639 10,191529103706,220,123
453533-12,FREERIDER PRO OLIVE/CARGO 10.5,FIVE TEN,BC0639 10-,191529103720,220,123
453533-13,FREERIDER PRO OLIVE/CARGO 11.0,FIVE TEN,BC0639 11,191529099467,220,123
453533-14,FREERIDER PRO OLIVE/CARGO 11.5,FIVE TEN,BC0639 11-,191529103614,220,123
453533-15,FREERIDER PRO OLIVE/CARGO 12.0,FIVE TEN,BC0639 12,191529103669,220,123
453533-15-1,FREERIDER PRO OLIVE/CARGO 12.5,FIVE TEN,BC0639 12-,191529103690,245.99,123
453533-16,FREERIDER PRO OLIVE/CARGO 13.0,FIVE TEN,BC0639 13,191529103737,220,123
453533-17,FREERIDER PRO OLIVE/CARGO 14.0,FIVE TEN,BC0639 14,191529103744,220,123
453533-18,FREERIDER PRO OLIVE/CARGO 15.0,FIVE TEN,BC0639 15,191529103621,245.99,123
453542-05,FREERIDER GREY/BLACK 6.0,FIVE TEN,BC0663 6,191529147861,150,84
453542-06,FREERIDER GREY/BLACK 6.5,FIVE TEN,BC0663 6-,191529147816,150,84
453542-07,FREERIDER GREY/BLACK 7.0,FIVE TEN,BC0663 7,191529147809,150,84
453542-08,FREERIDER GREY/BLACK 7.5,FIVE TEN,BC0663 7-,191529147762,150,84
453542-09,FREERIDER GREY/BLACK 8.0,FIVE TEN,BC0663 8,191529147922,150,84
453542-10,FREERIDER GREY/BLACK 8.5,FIVE TEN,BC0663 8-,191529147878,150,84
453542-11,FREERIDER GREY/BLACK 9.0,FIVE TEN,BC0663 9,191529147854,150,84
453542-12,FREERIDER GREY/BLACK 9.5,FIVE TEN,BC0663 9-,191529147823,150,84
453542-13,FREERIDER GREY/BLACK 10.0,FIVE TEN,BC0663 10,191529147779,150,84
453542-14,FREERIDER GREY/BLACK 10.5,FIVE TEN,BC0663 10-,191529147908,150,84
453542-15,FREERIDER GREY/BLACK 11.0,FIVE TEN,BC0663 11,191529147915,150,84
453542-16,FREERIDER GREY/BLACK 11.5,FIVE TEN,BC0663 11-,191529147793,150,84
453542-17,FREERIDER GREY/BLACK 12.0,FIVE TEN,BC0663 12,191529147830,150,84
453542-18,FREERIDER GREY/BLACK 13.0,FIVE TEN,BC0663 13,191529147892,150,84
453542-19,FREERIDER GREY/BLACK 14.0,FIVE TEN,BC0663 14,191529147847,150,84
453542-20,FREERIDER GREY/BLACK 15.0,FIVE TEN,BC0663 15,191529147885,150,84
453546-05,FREERIDER BLACK/KHAKI 6.0,FIVE TEN,BC0666 6,191529152421,150,84
453546-06,FREERIDER BLACK/KHAKI 6.5,FIVE TEN,BC0666 6-,191529156696,150,84
453546-07,FREERIDER BLACK/KHAKI 7.0,FIVE TEN,BC0666 7,191529152360,150,84
453546-08,FREERIDER BLACK/KHAKI 7.5,FIVE TEN,BC0666 7-,191529152353,150,84
453546-09,FREERIDER BLACK/KHAKI 8.0,FIVE TEN,BC0666 8,191529152384,150,84
453546-10,FREERIDER BLACK/KHAKI 8.5,FIVE TEN,BC0666 8-,191529152445,150,84
453546-11,FREERIDER BLACK/KHAKI 9.0,FIVE TEN,BC0666 9,191529156702,150,84
